YEAR,MO,DY,PRECTOT,Inflow_Liters,Usage_Liters
2014,12,18,0.55,56.1,500
2014,12,19,0.11,11.219999999999999,500
2014,12,20,0.0,0.0,500
2014,12,21,0.0,0.0,500
2014,12,22,0.0,0.0,500
2014,12,23,0.0,0.0,500
2014,12,24,0.0,0.0,500
2014,12,25,0.0,0.0,500
2014,12,26,0.0,0.0,500
2014,12,27,0.0,0.0,500
2014,12,28,0.25,25.5,500
2014,12,29,0.11,11.219999999999999,500
2014,12,30,0.0,0.0,500
2014,12,31,0.14,14.28,500
2015,1,1,1.89,192.77999999999997,500
2015,1,2,0.11,11.219999999999999,500
2015,1,3,0.0,0.0,500
2015,1,4,0.0,0.0,500
2015,1,5,0.0,0.0,500
2015,1,6,0.0,0.0,500
2015,1,7,0.0,0.0,500
2015,1,8,0.0,0.0,500
2015,1,9,0.0,0.0,500
2015,1,10,0.0,0.0,500
2015,1,11,0.0,0.0,500
2015,1,12,0.0,0.0,500
2015,1,13,0.0,0.0,500
2015,1,14,0.0,0.0,500
2015,1,15,0.0,0.0,500
2015,1,16,0.0,0.0,500
2015,1,17,0.0,0.0,500
2015,1,18,0.0,0.0,500
2015,1,19,0.0,0.0,500
2015,1,20,0.0,0.0,500
2015,1,21,0.0,0.0,500
2015,1,22,0.0,0.0,500
2015,1,23,0.0,0.0,500
2015,1,24,0.0,0.0,500
2015,1,25,0.0,0.0,500
2015,1,26,0.0,0.0,500
2015,1,27,0.0,0.0,500
2015,1,28,0.0,0.0,500
2015,1,29,0.0,0.0,500
2015,1,30,0.0,0.0,500
2015,1,31,0.0,0.0,500
2015,2,1,0.0,0.0,500
2015,2,2,0.0,0.0,500
2015,2,3,0.0,0.0,500
2015,2,4,0.0,0.0,500
2015,2,5,0.0,0.0,500
2015,2,6,0.0,0.0,500
2015,2,7,0.0,0.0,500
2015,2,8,0.0,0.0,500
2015,2,9,0.0,0.0,500
2015,2,10,0.0,0.0,500
2015,2,11,0.0,0.0,500
2015,2,12,0.0,0.0,500
2015,2,13,0.0,0.0,500
2015,2,14,0.0,0.0,500
2015,2,15,0.0,0.0,500
2015,2,16,0.0,0.0,500
2015,2,17,0.0,0.0,500
2015,2,18,0.0,0.0,500
2015,2,19,0.0,0.0,500
2015,2,20,0.0,0.0,500
2015,2,21,0.0,0.0,500
2015,2,22,0.0,0.0,500
2015,2,23,0.0,0.0,500
2015,2,24,0.0,0.0,500
2015,2,25,0.0,0.0,500
2015,2,26,0.0,0.0,500
2015,2,27,0.0,0.0,500
2015,2,28,1.4,142.79999999999998,500
2015,3,1,1.28,130.56,500
2015,3,2,1.71,174.42,500
2015,3,3,10.92,1113.8400000000001,500
2015,3,4,4.93,502.8599999999999,500
2015,3,5,0.0,0.0,500
2015,3,6,1.01,103.02,500
2015,3,7,0.79,80.58000000000001,500
2015,3,8,0.03,3.0599999999999996,500
2015,3,9,0.01,1.02,500
2015,3,10,0.0,0.0,500
2015,3,11,0.0,0.0,500
2015,3,12,0.0,0.0,500
2015,3,13,0.0,0.0,500
2015,3,14,0.0,0.0,500
2015,3,15,0.02,2.04,500
2015,3,16,0.5,51.0,500
2015,3,17,0.0,0.0,500
2015,3,18,0.0,0.0,500
2015,3,19,0.0,0.0,500
2015,3,20,0.0,0.0,500
2015,3,21,0.0,0.0,500
2015,3,22,0.0,0.0,500
2015,3,23,0.0,0.0,500
2015,3,24,0.0,0.0,500
2015,3,25,0.0,0.0,500
2015,3,26,0.0,0.0,500
2015,3,27,0.0,0.0,500
2015,3,28,0.0,0.0,500
2015,3,29,0.0,0.0,500
2015,3,30,0.0,0.0,500
2015,3,31,0.11,11.219999999999999,500
2015,4,1,0.65,66.3,500
2015,4,2,0.01,1.02,500
2015,4,3,0.83,84.66,500
2015,4,4,0.0,0.0,500
2015,4,5,0.0,0.0,500
2015,4,6,0.0,0.0,500
2015,4,7,0.0,0.0,500
2015,4,8,0.0,0.0,500
2015,4,9,0.0,0.0,500
2015,4,10,0.47,47.94,500
2015,4,11,2.39,243.78,500
2015,4,12,7.11,725.22,500
2015,4,13,12.96,1321.92,500
2015,4,14,5.35,545.6999999999999,500
2015,4,15,9.87,1006.7399999999999,500
2015,4,16,2.53,258.05999999999995,500
2015,4,17,5.09,519.18,500
2015,4,18,0.82,83.63999999999999,500
2015,4,19,0.0,0.0,500
2015,4,20,0.0,0.0,500
2015,4,21,0.06,6.119999999999999,500
2015,4,22,0.03,3.0599999999999996,500
2015,4,23,7.1,724.1999999999999,500
2015,4,24,13.95,1422.8999999999999,500
2015,4,25,11.3,1152.6,500
2015,4,26,1.41,143.82,500
2015,4,27,0.37,37.739999999999995,500
2015,4,28,0.0,0.0,500
2015,4,29,0.87,88.74000000000001,500
2015,4,30,3.54,361.08,500
2015,5,1,0.89,90.78,500
2015,5,2,2.63,268.26,500
2015,5,3,1.01,103.02,500
2015,5,4,0.01,1.02,500
2015,5,5,0.0,0.0,500
2015,5,6,1.75,178.5,500
2015,5,7,2.92,297.84,500
2015,5,8,0.1,10.2,500
2015,5,9,0.22,22.439999999999998,500
2015,5,10,0.37,37.739999999999995,500
2015,5,11,0.57,58.13999999999999,500
2015,5,12,0.48,48.959999999999994,500
2015,5,13,3.45,351.9,500
2015,5,14,0.53,54.06,500
2015,5,15,3.06,312.12,500
2015,5,16,14.33,1461.6599999999999,500
2015,5,17,10.1,1030.2,500
2015,5,18,0.53,54.06,500
2015,5,19,13.52,1379.0399999999997,500
2015,5,20,2.64,269.28000000000003,500
2015,5,21,0.0,0.0,500
2015,5,22,0.0,0.0,500
2015,5,23,0.0,0.0,500
2015,5,24,0.73,74.46,500
2015,5,25,0.09,9.18,500
2015,5,26,0.61,62.22,500
2015,5,27,13.36,1362.7199999999998,500
2015,5,28,4.77,486.53999999999996,500
2015,5,29,3.89,396.78,500
2015,5,30,1.68,171.35999999999999,500
2015,5,31,3.91,398.82000000000005,500
2015,6,1,5.92,603.8399999999999,500
2015,6,2,13.68,1395.36,500
2015,6,3,0.98,99.96,500
2015,6,4,6.25,637.5,500
2015,6,5,1.9,193.79999999999998,500
2015,6,6,0.08,8.16,500
2015,6,7,0.13,13.260000000000002,500
2015,6,8,0.43,43.86,500
2015,6,9,17.73,1808.4599999999998,500
2015,6,10,1.21,123.41999999999999,500
2015,6,11,5.75,586.5,500
2015,6,12,0.43,43.86,500
2015,6,13,5.41,551.82,500
2015,6,14,1.99,202.98000000000002,500
2015,6,15,0.21,21.419999999999998,500
2015,6,16,0.71,72.41999999999999,500
2015,6,17,1.34,136.68,500
2015,6,18,1.34,136.68,500
2015,6,19,0.9,91.8,500
2015,6,20,1.13,115.25999999999999,500
2015,6,21,1.69,172.37999999999997,500
2015,6,22,0.37,37.739999999999995,500
2015,6,23,3.33,339.66,500
2015,6,24,0.56,57.12,500
2015,6,25,0.28,28.56,500
2015,6,26,0.18,18.36,500
2015,6,27,0.0,0.0,500
2015,6,28,0.97,98.93999999999998,500
2015,6,29,0.75,76.5,500
2015,6,30,0.04,4.08,500
2015,7,1,0.0,0.0,500
2015,7,2,0.12,12.239999999999998,500
2015,7,3,0.65,66.3,500
2015,7,4,0.02,2.04,500
2015,7,5,0.0,0.0,500
2015,7,6,0.05,5.1,500
2015,7,7,0.2,20.4,500
2015,7,8,0.34,34.68,500
2015,7,9,1.12,114.24,500
2015,7,10,4.52,461.03999999999996,500
2015,7,11,0.69,70.38,500
2015,7,12,0.27,27.540000000000003,500
2015,7,13,0.03,3.0599999999999996,500
2015,7,14,1.26,128.51999999999998,500
2015,7,15,4.83,492.66,500
2015,7,16,1.85,188.7,500
2015,7,17,1.16,118.32,500
2015,7,18,0.89,90.78,500
2015,7,19,2.16,220.32000000000002,500
2015,7,20,4.3,438.59999999999997,500
2015,7,21,2.37,241.74,500
2015,7,22,1.19,121.37999999999998,500
2015,7,23,1.21,123.41999999999999,500
2015,7,24,1.31,133.62,500
2015,7,25,2.56,261.12,500
2015,7,26,0.5,51.0,500
2015,7,27,0.37,37.739999999999995,500
2015,7,28,0.04,4.08,500
2015,7,29,0.01,1.02,500
2015,7,30,0.0,0.0,500
2015,7,31,0.04,4.08,500
2015,8,1,1.74,177.48000000000002,500
2015,8,2,0.08,8.16,500
2015,8,3,6.71,684.4200000000001,500
2015,8,4,3.29,335.58,500
2015,8,5,1.2,122.39999999999999,500
2015,8,6,0.12,12.239999999999998,500
2015,8,7,1.86,189.72,500
2015,8,8,1.07,109.14,500
2015,8,9,0.33,33.660000000000004,500
2015,8,10,1.87,190.74,500
2015,8,11,3.67,374.34,500
2015,8,12,0.31,31.62,500
2015,8,13,1.09,111.18,500
2015,8,14,0.02,2.04,500
2015,8,15,4.35,443.7,500
2015,8,16,6.07,619.1400000000001,500
2015,8,17,1.95,198.9,500
2015,8,18,0.15,15.299999999999999,500
2015,8,19,0.18,18.36,500
2015,8,20,7.77,792.54,500
2015,8,21,21.46,2188.92,500
2015,8,22,8.81,898.62,500
2015,8,23,1.01,103.02,500
2015,8,24,0.02,2.04,500
2015,8,25,0.0,0.0,500
2015,8,26,0.53,54.06,500
2015,8,27,5.13,523.26,500
2015,8,28,0.03,3.0599999999999996,500
2015,8,29,0.0,0.0,500
2015,8,30,0.13,13.260000000000002,500
2015,8,31,0.05,5.1,500
2015,9,1,0.03,3.0599999999999996,500
2015,9,2,0.01,1.02,500
2015,9,3,3.5,357.0,500
2015,9,4,9.44,962.8799999999999,500
2015,9,5,1.65,168.29999999999998,500
2015,9,6,6.82,695.6400000000001,500
2015,9,7,18.1,1846.2,500
2015,9,8,0.88,89.75999999999999,500
2015,9,9,0.0,0.0,500
2015,9,10,1.07,109.14,500
2015,9,11,0.52,53.040000000000006,500
2015,9,12,0.11,11.219999999999999,500
2015,9,13,2.13,217.26,500
2015,9,14,0.97,98.93999999999998,500
2015,9,15,0.0,0.0,500
2015,9,16,0.01,1.02,500
2015,9,17,0.0,0.0,500
2015,9,18,0.27,27.540000000000003,500
2015,9,19,0.59,60.17999999999999,500
2015,9,20,10.82,1103.64,500
2015,9,21,1.65,168.29999999999998,500
2015,9,22,0.34,34.68,500
2015,9,23,0.67,68.34,500
2015,9,24,9.89,1008.7800000000001,500
2015,9,25,4.77,486.53999999999996,500
2015,9,26,8.75,892.5,500
2015,9,27,8.99,916.9799999999999,500
2015,9,28,2.57,262.14,500
2015,9,29,2.48,252.96,500
2015,9,30,2.23,227.46,500
2015,10,1,0.51,52.02,500
2015,10,2,10.04,1024.08,500
2015,10,3,6.55,668.1,500
2015,10,4,15.68,1599.36,500
2015,10,5,8.45,861.8999999999999,500
2015,10,6,4.4,448.8,500
2015,10,7,7.11,725.22,500
2015,10,8,2.34,238.67999999999995,500
2015,10,9,4.53,462.06,500
2015,10,10,24.91,2540.8199999999997,500
2015,10,11,5.64,575.28,500
2015,10,12,3.4,346.8,500
2015,10,13,0.0,0.0,500
2015,10,14,0.0,0.0,500
2015,10,15,0.0,0.0,500
2015,10,16,0.0,0.0,500
2015,10,17,0.0,0.0,500
2015,10,18,0.0,0.0,500
2015,10,19,0.0,0.0,500
2015,10,20,0.08,8.16,500
2015,10,21,0.03,3.0599999999999996,500
2015,10,22,0.0,0.0,500
2015,10,23,0.0,0.0,500
2015,10,24,0.0,0.0,500
2015,10,25,0.0,0.0,500
2015,10,26,0.0,0.0,500
2015,10,27,0.0,0.0,500
2015,10,28,4.25,433.5,500
2015,10,29,0.04,4.08,500
2015,10,30,0.01,1.02,500
2015,10,31,0.01,1.02,500
2015,11,1,6.15,627.3,500
2015,11,2,36.43,3715.86,500
2015,11,3,8.97,914.94,500
2015,11,4,7.11,725.22,500
2015,11,5,1.82,185.64,500
2015,11,6,0.0,0.0,500
2015,11,7,0.01,1.02,500
2015,11,8,3.19,325.38,500
2015,11,9,36.9,3763.7999999999997,500
2015,11,10,27.23,2777.46,500
2015,11,11,8.64,881.2800000000001,500
2015,11,12,4.96,505.92,500
2015,11,13,1.91,194.82,500
2015,11,14,0.05,5.1,500
2015,11,15,7.37,751.74,500
2015,11,16,18.96,1933.92,500
2015,11,17,7.94,809.88,500
2015,11,18,8.84,901.68,500
2015,11,19,5.37,547.74,500
2015,11,20,6.91,704.82,500
2015,11,21,0.82,83.63999999999999,500
2015,11,22,7.67,782.3399999999999,500
2015,11,23,13.01,1327.02,500
2015,11,24,0.87,88.74000000000001,500
2015,11,25,0.0,0.0,500
2015,11,26,0.0,0.0,500
2015,11,27,0.0,0.0,500
2015,11,28,0.0,0.0,500
2015,11,29,2.64,269.28000000000003,500
2015,11,30,2.73,278.46000000000004,500
2015,12,1,4.65,474.3,500
2015,12,2,3.22,328.44,500
2015,12,3,0.11,11.219999999999999,500
2015,12,4,0.01,1.02,500
2015,12,5,0.68,69.36,500
2015,12,6,0.24,24.479999999999997,500
2015,12,7,0.04,4.08,500
2015,12,8,0.59,60.17999999999999,500
2015,12,9,0.71,72.41999999999999,500
2015,12,10,0.11,11.219999999999999,500
2015,12,11,0.0,0.0,500
2015,12,12,0.0,0.0,500
2015,12,13,0.0,0.0,500
2015,12,14,0.0,0.0,500
2015,12,15,0.01,1.02,500
2015,12,16,0.0,0.0,500
2015,12,17,0.0,0.0,500
2015,12,18,0.0,0.0,500
2015,12,19,0.0,0.0,500
2015,12,20,0.0,0.0,500
2015,12,21,0.0,0.0,500
2015,12,22,0.0,0.0,500
2015,12,23,0.0,0.0,500
2015,12,24,0.0,0.0,500
2015,12,25,0.0,0.0,500
2015,12,26,0.0,0.0,500
2015,12,27,0.0,0.0,500
2015,12,28,0.0,0.0,500
2015,12,29,0.0,0.0,500
2015,12,30,0.0,0.0,500
2015,12,31,0.0,0.0,500
2016,1,1,0.0,0.0,500
2016,1,2,0.0,0.0,500
2016,1,3,0.0,0.0,500
2016,1,4,0.0,0.0,500
2016,1,5,0.0,0.0,500
2016,1,6,0.0,0.0,500
2016,1,7,0.0,0.0,500
2016,1,8,0.0,0.0,500
2016,1,9,0.0,0.0,500
2016,1,10,0.0,0.0,500
2016,1,11,0.0,0.0,500
2016,1,12,0.0,0.0,500
2016,1,13,0.0,0.0,500
2016,1,14,0.0,0.0,500
2016,1,15,0.0,0.0,500
2016,1,16,0.0,0.0,500
2016,1,17,0.0,0.0,500
2016,1,18,0.0,0.0,500
2016,1,19,0.2,20.4,500
2016,1,20,1.66,169.32,500
2016,1,21,0.72,73.44,500
2016,1,22,0.05,5.1,500
2016,1,23,0.0,0.0,500
2016,1,24,0.0,0.0,500
2016,1,25,0.0,0.0,500
2016,1,26,0.0,0.0,500
2016,1,27,0.0,0.0,500
2016,1,28,0.0,0.0,500
2016,1,29,0.0,0.0,500
2016,1,30,0.0,0.0,500
2016,1,31,0.0,0.0,500
2016,2,1,0.0,0.0,500
2016,2,2,0.0,0.0,500
2016,2,3,0.0,0.0,500
2016,2,4,0.0,0.0,500
2016,2,5,0.0,0.0,500
2016,2,6,0.0,0.0,500
2016,2,7,0.0,0.0,500
2016,2,8,0.0,0.0,500
2016,2,9,0.0,0.0,500
2016,2,10,0.0,0.0,500
2016,2,11,0.0,0.0,500
2016,2,12,0.0,0.0,500
2016,2,13,0.0,0.0,500
2016,2,14,0.0,0.0,500
2016,2,15,0.0,0.0,500
2016,2,16,0.0,0.0,500
2016,2,17,0.0,0.0,500
2016,2,18,0.0,0.0,500
2016,2,19,0.0,0.0,500
2016,2,20,0.0,0.0,500
2016,2,21,0.0,0.0,500
2016,2,22,0.0,0.0,500
2016,2,23,0.0,0.0,500
2016,2,24,0.0,0.0,500
2016,2,25,0.0,0.0,500
2016,2,26,0.0,0.0,500
2016,2,27,0.0,0.0,500
2016,2,28,0.0,0.0,500
2016,2,29,0.0,0.0,500
2016,3,1,0.0,0.0,500
2016,3,2,0.0,0.0,500
2016,3,3,0.0,0.0,500
2016,3,4,0.0,0.0,500
2016,3,5,0.0,0.0,500
2016,3,6,0.0,0.0,500
2016,3,7,0.0,0.0,500
2016,3,8,0.0,0.0,500
2016,3,9,0.0,0.0,500
2016,3,10,0.0,0.0,500
2016,3,11,0.0,0.0,500
2016,3,12,0.0,0.0,500
2016,3,13,0.49,49.98,500
2016,3,14,1.05,107.1,500
2016,3,15,18.3,1866.6,500
2016,3,16,0.52,53.040000000000006,500
2016,3,17,2.73,278.46000000000004,500
2016,3,18,0.0,0.0,500
2016,3,19,0.0,0.0,500
2016,3,20,0.0,0.0,500
2016,3,21,0.0,0.0,500
2016,3,22,0.0,0.0,500
2016,3,23,0.0,0.0,500
2016,3,24,0.0,0.0,500
2016,3,25,0.0,0.0,500
2016,3,26,0.0,0.0,500
2016,3,27,0.0,0.0,500
2016,3,28,0.0,0.0,500
2016,3,29,0.0,0.0,500
2016,3,30,0.0,0.0,500
2016,3,31,0.0,0.0,500
2016,4,1,0.0,0.0,500
2016,4,2,0.0,0.0,500
2016,4,3,0.0,0.0,500
2016,4,4,0.0,0.0,500
2016,4,5,0.0,0.0,500
2016,4,6,0.0,0.0,500
2016,4,7,0.05,5.1,500
2016,4,8,0.64,65.28,500
2016,4,9,0.01,1.02,500
2016,4,10,0.0,0.0,500
2016,4,11,0.0,0.0,500
2016,4,12,0.0,0.0,500
2016,4,13,0.0,0.0,500
2016,4,14,0.0,0.0,500
2016,4,15,0.0,0.0,500
2016,4,16,0.0,0.0,500
2016,4,17,0.0,0.0,500
2016,4,18,0.0,0.0,500
2016,4,19,0.0,0.0,500
2016,4,20,0.0,0.0,500
2016,4,21,0.02,2.04,500
2016,4,22,0.03,3.0599999999999996,500
2016,4,23,0.0,0.0,500
2016,4,24,0.0,0.0,500
2016,4,25,2.47,251.94000000000003,500
2016,4,26,0.61,62.22,500
2016,4,27,0.0,0.0,500
2016,4,28,0.0,0.0,500
2016,4,29,0.0,0.0,500
2016,4,30,0.0,0.0,500
2016,5,1,0.0,0.0,500
2016,5,2,0.11,11.219999999999999,500
2016,5,3,0.05,5.1,500
2016,5,4,0.01,1.02,500
2016,5,5,0.41,41.81999999999999,500
2016,5,6,18.85,1922.7,500
2016,5,7,10.37,1057.7399999999998,500
2016,5,8,10.69,1090.3799999999999,500
2016,5,9,0.24,24.479999999999997,500
2016,5,10,0.7,71.39999999999999,500
2016,5,11,0.03,3.0599999999999996,500
2016,5,12,0.37,37.739999999999995,500
2016,5,13,0.07,7.14,500
2016,5,14,0.05,5.1,500
2016,5,15,0.0,0.0,500
2016,5,16,1.04,106.08000000000001,500
2016,5,17,5.96,607.9200000000001,500
2016,5,18,12.21,1245.42,500
2016,5,19,36.79,3752.58,500
2016,5,20,0.99,100.97999999999999,500
2016,5,21,0.0,0.0,500
2016,5,22,0.0,0.0,500
2016,5,23,0.0,0.0,500
2016,5,24,0.0,0.0,500
2016,5,25,0.07,7.14,500
2016,5,26,0.0,0.0,500
2016,5,27,1.58,161.16000000000003,500
2016,5,28,1.96,199.92,500
2016,5,29,8.37,853.7399999999999,500
2016,5,30,0.61,62.22,500
2016,5,31,0.95,96.89999999999999,500
2016,6,1,21.3,2172.6,500
2016,6,2,10.35,1055.7,500
2016,6,3,1.57,160.14000000000001,500
2016,6,4,4.01,409.02,500
2016,6,5,1.41,143.82,500
2016,6,6,13.07,1333.14,500
2016,6,7,6.81,694.6199999999999,500
2016,6,8,13.66,1393.32,500
2016,6,9,2.03,207.05999999999997,500
2016,6,10,0.38,38.76,500
2016,6,11,0.75,76.5,500
2016,6,12,0.97,98.93999999999998,500
2016,6,13,4.8,489.59999999999997,500
2016,6,14,0.23,23.46,500
2016,6,15,1.14,116.27999999999999,500
2016,6,16,3.04,310.08,500
2016,6,17,1.09,111.18,500
2016,6,18,0.32,32.64,500
2016,6,19,3.75,382.5,500
2016,6,20,2.38,242.75999999999996,500
2016,6,21,4.38,446.76,500
2016,6,22,16.7,1703.3999999999999,500
2016,6,23,2.94,299.88,500
2016,6,24,2.19,223.38,500
2016,6,25,2.02,206.04,500
2016,6,26,0.18,18.36,500
2016,6,27,3.61,368.21999999999997,500
2016,6,28,4.86,495.72,500
2016,6,29,3.7,377.4,500
2016,6,30,5.04,514.0799999999999,500
2016,7,1,0.1,10.2,500
2016,7,2,0.02,2.04,500
2016,7,3,0.0,0.0,500
2016,7,4,2.65,270.3,500
2016,7,5,1.62,165.24,500
2016,7,6,0.61,62.22,500
2016,7,7,2.72,277.44,500
2016,7,8,0.05,5.1,500
2016,7,9,0.4,40.8,500
2016,7,10,0.25,25.5,500
2016,7,11,0.12,12.239999999999998,500
2016,7,12,0.04,4.08,500
2016,7,13,0.0,0.0,500
2016,7,14,0.23,23.46,500
2016,7,15,0.54,55.080000000000005,500
2016,7,16,5.67,578.3399999999999,500
2016,7,17,3.62,369.24,500
2016,7,18,10.22,1042.44,500
2016,7,19,1.05,107.1,500
2016,7,20,4.92,501.84,500
2016,7,21,3.33,339.66,500
2016,7,22,0.33,33.660000000000004,500
2016,7,23,1.61,164.22,500
2016,7,24,8.65,882.3,500
2016,7,25,16.2,1652.3999999999999,500
2016,7,26,12.04,1228.08,500
2016,7,27,21.31,2173.62,500
2016,7,28,24.97,2546.9399999999996,500
2016,7,29,13.36,1362.7199999999998,500
2016,7,30,5.46,556.9200000000001,500
2016,7,31,0.11,11.219999999999999,500
2016,8,1,1.06,108.12,500
2016,8,2,0.01,1.02,500
2016,8,3,0.0,0.0,500
2016,8,4,0.0,0.0,500
2016,8,5,0.0,0.0,500
2016,8,6,0.01,1.02,500
2016,8,7,0.19,19.38,500
2016,8,8,0.02,2.04,500
2016,8,9,0.01,1.02,500
2016,8,10,0.0,0.0,500
2016,8,11,0.0,0.0,500
2016,8,12,0.95,96.89999999999999,500
2016,8,13,0.94,95.88,500
2016,8,14,1.29,131.58,500
2016,8,15,0.71,72.41999999999999,500
2016,8,16,1.46,148.92,500
2016,8,17,1.02,104.04,500
2016,8,18,0.44,44.879999999999995,500
2016,8,19,0.1,10.2,500
2016,8,20,0.19,19.38,500
2016,8,21,0.72,73.44,500
2016,8,22,1.25,127.5,500
2016,8,23,0.72,73.44,500
2016,8,24,0.03,3.0599999999999996,500
2016,8,25,3.47,353.94,500
2016,8,26,4.68,477.3599999999999,500
2016,8,27,2.08,212.16000000000003,500
2016,8,28,0.06,6.119999999999999,500
2016,8,29,0.79,80.58000000000001,500
2016,8,30,5.22,532.4399999999999,500
2016,8,31,14.41,1469.82,500
2016,9,1,0.67,68.34,500
2016,9,2,0.34,34.68,500
2016,9,3,0.12,12.239999999999998,500
2016,9,4,0.92,93.84,500
2016,9,5,0.08,8.16,500
2016,9,6,0.13,13.260000000000002,500
2016,9,7,0.04,4.08,500
2016,9,8,0.0,0.0,500
2016,9,9,2.37,241.74,500
2016,9,10,6.44,656.88,500
2016,9,11,1.22,124.44,500
2016,9,12,0.11,11.219999999999999,500
2016,9,13,0.01,1.02,500
2016,9,14,1.08,110.16000000000001,500
2016,9,15,2.09,213.17999999999998,500
2016,9,16,1.63,166.26,500
2016,9,17,2.6,265.2,500
2016,9,18,0.01,1.02,500
2016,9,19,0.0,0.0,500
2016,9,20,0.09,9.18,500
2016,9,21,1.34,136.68,500
2016,9,22,0.06,6.119999999999999,500
2016,9,23,0.84,85.67999999999999,500
2016,9,24,0.08,8.16,500
2016,9,25,0.01,1.02,500
2016,9,26,0.27,27.540000000000003,500
2016,9,27,4.01,409.02,500
2016,9,28,3.44,350.88,500
2016,9,29,3.32,338.64,500
2016,9,30,0.36,36.72,500
2016,10,1,0.0,0.0,500
2016,10,2,0.12,12.239999999999998,500
2016,10,3,2.03,207.05999999999997,500
2016,10,4,2.44,248.88,500
2016,10,5,0.04,4.08,500
2016,10,6,0.0,0.0,500
2016,10,7,0.0,0.0,500
2016,10,8,0.0,0.0,500
2016,10,9,0.95,96.89999999999999,500
2016,10,10,1.01,103.02,500
2016,10,11,6.24,636.48,500
2016,10,12,10.07,1027.14,500
2016,10,13,2.2,224.4,500
2016,10,14,0.26,26.520000000000003,500
2016,10,15,0.0,0.0,500
2016,10,16,0.0,0.0,500
2016,10,17,0.0,0.0,500
2016,10,18,0.0,0.0,500
2016,10,19,0.0,0.0,500
2016,10,20,0.0,0.0,500
2016,10,21,0.0,0.0,500
2016,10,22,0.0,0.0,500
2016,10,23,0.0,0.0,500
2016,10,24,0.0,0.0,500
2016,10,25,0.0,0.0,500
2016,10,26,0.0,0.0,500
2016,10,27,0.0,0.0,500
2016,10,28,0.0,0.0,500
2016,10,29,0.0,0.0,500
2016,10,30,0.18,18.36,500
2016,10,31,0.14,14.28,500
2016,11,1,1.12,114.24,500
2016,11,2,0.54,55.080000000000005,500
2016,11,3,0.07,7.14,500
2016,11,4,0.0,0.0,500
2016,11,5,0.0,0.0,500
2016,11,6,0.0,0.0,500
2016,11,7,0.0,0.0,500
2016,11,8,0.0,0.0,500
2016,11,9,0.0,0.0,500
2016,11,10,0.0,0.0,500
2016,11,11,0.0,0.0,500
2016,11,12,0.0,0.0,500
2016,11,13,0.07,7.14,500
2016,11,14,0.1,10.2,500
2016,11,15,0.03,3.0599999999999996,500
2016,11,16,0.0,0.0,500
2016,11,17,0.01,1.02,500
2016,11,18,0.0,0.0,500
2016,11,19,0.0,0.0,500
2016,11,20,0.0,0.0,500
2016,11,21,0.0,0.0,500
2016,11,22,0.0,0.0,500
2016,11,23,0.0,0.0,500
2016,11,24,0.0,0.0,500
2016,11,25,0.0,0.0,500
2016,11,26,0.0,0.0,500
2016,11,27,0.0,0.0,500
2016,11,28,0.0,0.0,500
2016,11,29,0.0,0.0,500
2016,11,30,0.0,0.0,500
2016,12,1,1.82,185.64,500
2016,12,2,6.68,681.3599999999999,500
2016,12,3,3.1,316.2,500
2016,12,4,0.15,15.299999999999999,500
2016,12,5,0.37,37.739999999999995,500
2016,12,6,0.0,0.0,500
2016,12,7,0.0,0.0,500
2016,12,8,0.0,0.0,500
2016,12,9,0.0,0.0,500
2016,12,10,0.0,0.0,500
2016,12,11,0.0,0.0,500
2016,12,12,37.44,3818.879999999999,500
2016,12,13,6.42,654.8399999999999,500
2016,12,14,0.8,81.6,500
2016,12,15,0.9,91.8,500
2016,12,16,3.1,316.2,500
2016,12,17,0.0,0.0,500
2016,12,18,0.0,0.0,500
2016,12,19,0.0,0.0,500
2016,12,20,0.0,0.0,500
2016,12,21,0.0,0.0,500
2016,12,22,0.0,0.0,500
2016,12,23,0.0,0.0,500
2016,12,24,0.0,0.0,500
2016,12,25,0.0,0.0,500
2016,12,26,0.0,0.0,500
2016,12,27,0.0,0.0,500
2016,12,28,0.0,0.0,500
2016,12,29,0.0,0.0,500
2016,12,30,0.0,0.0,500
2016,12,31,0.0,0.0,500
2017,1,1,0.0,0.0,500
2017,1,2,0.0,0.0,500
2017,1,3,0.0,0.0,500
2017,1,4,0.0,0.0,500
2017,1,5,0.0,0.0,500
2017,1,6,0.0,0.0,500
2017,1,7,0.0,0.0,500
2017,1,8,0.0,0.0,500
2017,1,9,0.0,0.0,500
2017,1,10,0.0,0.0,500
2017,1,11,0.0,0.0,500
2017,1,12,0.0,0.0,500
2017,1,13,0.0,0.0,500
2017,1,14,0.0,0.0,500
2017,1,15,0.0,0.0,500
2017,1,16,0.0,0.0,500
2017,1,17,0.0,0.0,500
2017,1,18,0.0,0.0,500
2017,1,19,0.0,0.0,500
2017,1,20,0.0,0.0,500
2017,1,21,0.01,1.02,500
2017,1,22,0.0,0.0,500
2017,1,23,0.0,0.0,500
2017,1,24,0.0,0.0,500
2017,1,25,0.0,0.0,500
2017,1,26,1.32,134.64000000000001,500
2017,1,27,3.24,330.48,500
2017,1,28,0.56,57.12,500
2017,1,29,0.01,1.02,500
2017,1,30,0.0,0.0,500
2017,1,31,0.0,0.0,500
2017,2,1,0.0,0.0,500
2017,2,2,0.0,0.0,500
2017,2,3,0.0,0.0,500
2017,2,4,0.0,0.0,500
2017,2,5,0.0,0.0,500
